loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2023-11-29T21:30:17.475+01:00,3529.781988125,-3.365707397460938,1.053176879882812,0.3963775634765625
2023-11-29T21:30:17.495+01:00,3529.801925125,-2.905029296875,0.26666259765625,0.4993438720703125
2023-11-29T21:30:17.515+01:00,3529.821862125,-2.754684448242188,-0.4429168701171875,0.141815185546875
2023-11-29T21:30:17.535+01:00,3529.841800125,-2.629791259765625,-0.72027587890625,-0.160919189453125
2023-11-29T21:30:17.555+01:00,3529.861737125,-2.535202026367188,-0.4954071044921875,-0.5181884765625
2023-11-29T21:30:17.575+01:00,3529.881674125,-2.461090087890625,0.01202392578125,-0.7007293701171875
2023-11-29T21:30:17.595+01:00,3529.901611125,-2.424346923828125,0.2750244140625,-0.9900054931640625
2023-11-29T21:30:17.615+01:00,3529.921549125,-2.361785888671875,0.636871337890625,-1.223846435546875
2023-11-29T21:30:17.635+01:00,3529.941486125,-2.154815673828125,0.687225341796875,-1.397842407226562
2023-11-29T21:30:17.655+01:00,3529.961423125,-1.811676025390625,0.8946685791015625,-1.336807250976562
2023-11-29T21:30:17.675+01:00,3529.981360125,-1.527084350585938,1.100555419921875,-1.211929321289062
2023-11-29T21:30:17.695+01:00,3530.001297125,-1.52777099609375,1.368576049804688,-1.107742309570312
2023-11-29T21:30:17.715+01:00,3530.021235125,-1.452667236328125,1.8076171875,-0.89715576171875
2023-11-29T21:30:17.735+01:00,3530.041172125,-1.265182495117188,2.019271850585938,-0.7848968505859375
2023-11-29T21:30:17.755+01:00,3530.061109125,-1.1878662109375,1.875686645507812,-0.733612060546875
2023-11-29T21:30:17.775+01:00,3530.081046125,-1.052810668945312,1.625274658203125,-0.65899658203125
2023-11-29T21:30:17.795+01:00,3530.100984125,-0.81939697265625,1.499710083007812,-0.5119781494140625
2023-11-29T21:30:17.814+01:00,3530.120921125,-0.6912078857421875,1.363372802734375,-0.381439208984375
2023-11-29T21:30:17.834+01:00,3530.140858125,-0.5496978759765625,1.135009765625,-0.2275848388671875
2023-11-29T21:30:17.854+01:00,3530.160795125,-0.4063873291015625,0.9908447265625,-0.10595703125
2023-11-29T21:30:17.874+01:00,3530.180732125,-0.311065673828125,0.93609619140625,-0.0761871337890625
2023-11-29T21:30:17.894+01:00,3530.200670125,-0.290252685546875,0.8631439208984375,0.0196075439453125
2023-11-29T21:30:17.914+01:00,3530.220607125,-0.3437042236328125,0.777618408203125,0.15045166015625
2023-11-29T21:30:17.934+01:00,3530.240544125,-0.433990478515625,0.853790283203125,0.2184600830078125
2023-11-29T21:30:17.954+01:00,3530.260481125,-0.5830535888671875,0.8548126220703125,0.172210693359375
2023-11-29T21:30:17.974+01:00,3530.280418125,-0.7084808349609375,0.811981201171875,0.26141357421875
2023-11-29T21:30:17.994+01:00,3530.300356125,-0.8195037841796875,0.5739288330078125,0.412506103515625
2023-11-29T21:30:18.014+01:00,3530.320293125,-0.8625335693359375,0.2668914794921875,0.48809814453125
2023-11-29T21:30:18.034+01:00,3530.340230125,-0.878021240234375,0.1655731201171875,0.5073699951171875
2023-11-29T21:30:18.054+01:00,3530.360167125,-0.93951416015625,0.4221038818359375,0.5105133056640625
2023-11-29T21:30:18.073+01:00,3530.380105125,-0.9295196533203125,0.7160797119140625,0.441650390625
2023-11-29T21:30:18.093+01:00,3530.400042125,-0.9002838134765625,0.7132110595703125,0.3729400634765625
2023-11-29T21:30:18.113+01:00,3530.419979125,-0.76348876953125,0.563262939453125,0.3108062744140625
2023-11-29T21:30:18.133+01:00,3530.439916125,-0.6067657470703125,0.373016357421875,0.17266845703125
2023-11-29T21:30:18.153+01:00,3530.459853125,-0.3986358642578125,0.417205810546875,0.0485687255859375
2023-11-29T21:30:18.173+01:00,3530.479791125,-0.202667236328125,0.5524444580078125,-0.01513671875
2023-11-29T21:30:18.193+01:00,3530.499728125,-0.006866455078125,0.8013153076171875,-0.0505828857421875
2023-11-29T21:30:18.213+01:00,3530.519664875,0.038360595703125,0.9127197265625,-0.1805267333984375
2023-11-29T21:30:18.233+01:00,3530.539601875,-0.0819549560546875,0.9845428466796875,-0.28363037109375
2023-11-29T21:30:18.253+01:00,3530.559539875,-0.270751953125,1.109451293945312,-0.4176177978515625
2023-11-29T21:30:18.273+01:00,3530.579476875,-0.4406280517578125,1.196304321289062,-0.4994964599609375
2023-11-29T21:30:18.293+01:00,3530.599413875,-0.5028533935546875,1.260818481445312,-0.55560302734375
2023-11-29T21:30:18.313+01:00,3530.619350875,-0.591461181640625,1.263153076171875,-0.624603271484375
2023-11-29T21:30:18.333+01:00,3530.639287875,-0.6496124267578125,1.13494873046875,-0.56878662109375
2023-11-29T21:30:18.353+01:00,3530.659225875,-0.6492156982421875,1.0233154296875,-0.4731597900390625
2023-11-29T21:30:18.373+01:00,3530.679162875,-0.6024017333984375,0.8750457763671875,-0.4031982421875
2023-11-29T21:30:18.393+01:00,3530.699099875,-0.51123046875,0.7363739013671875,-0.3297271728515625
2023-11-29T21:30:18.412+01:00,3530.719036875,-0.341033935546875,0.627166748046875,-0.275238037109375
2023-11-29T21:30:18.433+01:00,3530.738974875,-0.1395111083984375,0.5597076416015625,-0.1925048828125
2023-11-29T21:30:18.453+01:00,3530.758911875,0.0433197021484375,0.472869873046875,-0.1110076904296875
2023-11-29T21:30:18.472+01:00,3530.778848875,0.14013671875,0.4519805908203125,-0.142669677734375
2023-11-29T21:30:18.492+01:00,3530.798785875,0.20526123046875,0.4109344482421875,-0.1636505126953125
2023-11-29T21:30:18.512+01:00,3530.818722875,0.244720458984375,0.3253173828125,-0.08209228515625
2023-11-29T21:30:18.532+01:00,3530.838660875,0.2425079345703125,0.1983489990234375,-0.0071563720703125
2023-11-29T21:30:18.552+01:00,3530.858597875,0.171142578125,0.14862060546875,0.0763092041015625
2023-11-29T21:30:18.572+01:00,3530.878534875,0.1706695556640625,0.1697845458984375,0.0623016357421875
2023-11-29T21:30:18.592+01:00,3530.898471875,0.1617889404296875,0.2448272705078125,-0.0149078369140625
2023-11-29T21:30:18.612+01:00,3530.918409875,0.0684051513671875,0.531280517578125,-0.2503662109375
2023-11-29T21:30:18.632+01:00,3530.938346875,-0.0968017578125,0.7896270751953125,-0.482513427734375
2023-11-29T21:30:18.652+01:00,3530.958283875,-0.448394775390625,0.9555206298828125,-0.420379638671875
2023-11-29T21:30:18.672+01:00,3530.978220875,-1.250396728515625,1.51287841796875,-0.6920928955078125
2023-11-29T21:30:18.692+01:00,3530.998157875,-1.93524169921875,1.481582641601562,-0.8192596435546875
2023-11-29T21:30:18.711+01:00,3531.018095875,-1.081985473632812,1.588958740234375,-0.9947662353515625
2023-11-29T21:30:18.731+01:00,3531.038032875,-0.783050537109375,1.553558349609375,-1.0213623046875
2023-11-29T21:30:18.751+01:00,3531.057969875,-1.272781372070312,1.801666259765625,-1.105422973632812
2023-11-29T21:30:18.771+01:00,3531.077906875,-1.117294311523438,1.595794677734375,-1.097320556640625
2023-11-29T21:30:18.791+01:00,3531.097843875,-0.7034912109375,1.02667236328125,-1.20672607421875
2023-11-29T21:30:18.811+01:00,3531.117781875,-0.6422119140625,1.237106323242188,-1.347015380859375
2023-11-29T21:30:18.831+01:00,3531.137718875,-0.729949951171875,1.49261474609375,-1.317474365234375
2023-11-29T21:30:18.851+01:00,3531.157655875,-0.674163818359375,1.251541137695312,-1.222900390625
2023-11-29T21:30:18.871+01:00,3531.177592875,-0.5207672119140625,0.8676910400390625,-1.078369140625
2023-11-29T21:30:18.891+01:00,3531.197529875,-0.3573150634765625,0.74920654296875,-0.943603515625
2023-11-29T21:30:18.911+01:00,3531.217467875,-0.35040283203125,0.744842529296875,-0.82098388671875
