loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2023-11-21T16:55:34.366+01:00,6409.676706791667,0.4795379638671875,1.35791015625,-0.99127197265625,6409.659271791667,-2.5027730481444,0.2750171511065111,-0.6654783899285044,1.540996909141541,2.366994142532349,1.277482867240906,0.2120416015386581,0.5723686218261719,-0.368137538433075,XArbitraryZVertical,0.02140755608345636,0.3478668354022769,-0.9029351261915489,0.2514732329198891,0.213617667555809,0.6174355149269104,-0.7570607662200928,0,0,0,-1,-1
2023-11-21T16:55:34.386+01:00,6409.696644791667,0.50494384765625,1.314407348632812,-0.817413330078125,6409.679210791667,-2.476841069078338,0.3381948479353528,-0.6315986731619022,1.04920482635498,2.406006097793579,1.744746565818787,0.2117596566677094,0.7674744129180908,-0.2299044132232666,XArbitraryZVertical,0.05132265516707402,0.3415878610311644,-0.9027635939003767,0.2563233877914838,0.2677783668041229,0.590435802936554,-0.7613674402236938,0,0,0,-1,-1
2023-11-21T16:55:34.406+01:00,6409.716585166667,0.52490234375,1.340423583984375,-0.6933441162109375,6409.699148791667,-2.438222479834364,0.4085377838926915,-0.6024569473465782,0.8629851341247559,2.423384666442871,2.197916269302368,0.1776167154312134,0.7477388381958008,-0.06127595901489258,XArbitraryZVertical,0.08178049310041842,0.3394750021171251,-0.8986156548941299,0.2656289281283987,0.3273272216320038,0.5666685700416565,-0.7561373710632324,0,0,0,-1,-1
2023-11-21T16:55:34.426+01:00,6409.736523166667,0.53680419921875,1.453353881835938,-0.5464935302734375,6409.719089166667,-2.396648364876156,0.4792373523302789,-0.5648017962014998,1.093132257461548,2.358077049255371,2.599334955215454,0.1354115009307861,0.805175244808197,0.05619317293167114,XArbitraryZVertical,0.1137890317178881,0.3350872116350868,-0.8930456815141331,0.2779176902251552,0.389490932226181,0.5352483987808228,-0.7495372295379639,0,0,0,-1,-1
2023-11-21T16:55:34.446+01:00,6409.756461166667,0.53924560546875,1.300811767578125,-0.5264129638671875,6409.739027166667,-2.358564321908305,0.5462705954742275,-0.5103725020974866,1.91771674156189,2.390965461730957,3.00028920173645,0.083504319190979,0.9648516178131104,0.1990833282470703,XArbitraryZVertical,0.1485137280828935,0.3242765545654346,-0.8872268451576656,0.292603983104553,0.4532999694347382,0.4885023236274719,-0.745576798915863,0,0,0,-1,-1
2023-11-21T16:55:34.466+01:00,6409.776400166667,0.502410888671875,1.050949096679688,-0.5110321044921875,6409.758965166667,-2.321646790033191,0.6125534915324908,-0.4441332032587335,1.764870762825012,2.6321861743927,3.352083206176758,0.02006763219833374,0.8711364269256592,0.2123924493789673,XArbitraryZVertical,0.1860334991172793,0.3098207285101991,-0.8794468105760287,0.3098000223564343,0.5191780924797058,0.4296753406524658,-0.7388052940368652,0,0,0,-1,-1
2023-11-21T16:55:34.486+01:00,6409.796338166667,0.5617523193359375,0.944488525390625,-0.49053955078125,6409.778904166667,-2.283961990723482,0.6845979084937519,-0.3739841801509297,1.698813796043396,3.088207721710205,3.647154331207275,-0.08624130487442017,0.685621976852417,0.2100953459739685,XArbitraryZVertical,0.2271282869114153,0.296393406398006,-0.8677084523150369,0.3280943508855352,0.5886522531509399,0.3653271198272705,-0.7211273908615112,0,0,0,-1,-1
2023-11-21T16:55:34.506+01:00,6409.816277166667,0.5867919921875,0.853729248046875,-0.4331817626953125,6409.798842166667,-2.247131326398846,0.7645813871078856,-0.3001199694331123,1.606280326843262,3.750026226043701,3.888205289840698,-0.09954041242599487,0.6488537192344666,0.1988747119903564,XArbitraryZVertical,0.2725909393131369,0.2845822584808937,-0.8512780740754572,0.3464576970089714,0.6612927913665771,0.2956348061561584,-0.6894142627716064,0,0,0,-1,-1
2023-11-21T16:55:34.525+01:00,6409.836215166667,0.6241302490234375,0.744140625,-0.2561798095703125,6409.818781166667,-2.213460359907967,0.855581301181684,-0.2206240914765364,1.466260671615601,4.510952949523926,4.123403072357178,-0.1498609781265259,0.634890615940094,0.206702709197998,XArbitraryZVertical,0.3238969119396842,0.2741324172502753,-0.8291516158246863,0.3639368498326399,0.7366530895233154,0.218838632106781,-0.6398844122886658,0,0,0,-1,-1
2023-11-21T16:55:34.545+01:00,6409.856154166667,0.600341796875,0.5784149169921875,-0.143798828125,6409.838719166667,-2.181230387226211,0.9593872160543498,-0.137957326803488,1.05322003364563,5.322528839111328,4.349299907684326,-0.1869298219680786,0.6066204905509949,0.3123884201049805,XArbitraryZVertical,0.380097394236119,0.2669118299699492,-0.7996339797079057,0.3806174480458182,0.8110601902008057,0.1375201344490051,-0.5685681104660034,0,0,0,-1,-1
